GeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
CLCN2,183.31855797654745,-0.0904333324502067,0.11419739144830247,0.3234401791232076,0.5508403479347165
CLCN3,1450.9644945268503,0.09367086878575502,0.09115963304455907,0.23468403638209143,0.4529617607268277
CLCN4,1589.2612763748357,0.8227281675636179,0.08866790511460095,1.342629245245692e-21,1.883904945463843e-19
CLCN5,687.8735686048265,0.11159695417210543,0.10492483553415533,0.19834041709165143,0.4052478940838585
CLCN6,772.3401552413349,-0.04875961355761313,0.12325289954216119,0.5937945935710607,0.7803122050421346
CLCN7,4811.879138312562,-0.016128482660226554,0.09037883297135148,0.8336499505362245,0.9191049923285386
CLCNKA,14.387942470015727,0.039960549056164245,0.1847919847476746,0.3328177961092026,NA
CLDN11,38.55147303058565,0.011112714011906132,0.1566572907737832,0.8942338037977025,0.9488649623439297
CLDN12,711.8151350708175,0.4652366879829941,0.13907341275569843,9.524085025889049e-5,9.96955354595997e-4
CLDN15,805.0408659442412,-0.05084107325430598,0.10722269087092823,0.560497864604361,0.755460228287922
CLDN23,30.97906602555939,-0.05328673591052987,0.1770179282727054,0.44495749649734473,0.6647259959354503
CLDN4,6.060285851968006,0.022902821846657494,0.17930594793632226,0.6246424086805104,NA
CLDN9,32.369500263141134,0.12325025800952209,0.20262416671771638,0.17231840997527148,0.3701896273475297
CLDND1,2497.0133615550185,0.3340993118116944,0.08825944391428664,3.268579285481767e-5,3.997847024201401e-4
CLDND2,48.0361742974369,0.09631762472130838,0.1751095382397453,0.30776345068166905,0.5347641536263646
CLEC10A,759.1169894606735,1.5272602851907457,0.126449553058514,7.071199374119139e-35,2.1103387065709565e-32
CLEC11A,16009.42632364558,-0.0390067888462999,0.07124939501343813,0.5192135168524903,0.7255974035870523
CLEC12A,11.30663864447273,0.1492330363374672,0.27633106590069745,0.009522716277238634,NA
CLEC16A,98.21534418214983,-0.11377182486456629,0.22160268581004058,0.08596824220220899,0.23142302406147572
CLEC17A,9.787046976984218,0.040126765548933206,0.17882695074829247,0.4936619416359764,NA
CLEC18A,20.689917464463772,0.0015075578727369251,0.17684982560303236,0.9766463946521152,0.989306329067481
CLEC18C,5.9205554433670144,0.019601616362952788,0.18436224856165664,0.14417389855148866,NA
CLEC2D,472.48353140049335,0.029433164177648664,0.15870483082471554,0.7221435679950019,0.8611248907595082
CLEC3B,20.626321421267512,-0.013726920822964457,0.17631465004161073,0.7868587402616496,0.895823862556977
CLEC4E,8.958593307100577,0.06018983091796438,0.19052253816308706,0.22562889282836396,NA
CLEC4G,4.654840725454854,0.023718672821028863,0.18433133075938202,0.31208721143578305,NA
CLEC4M,18.201877475671875,0.0907925366362064,0.20181673251103543,0.16290111175004923,0.3563961253564497
CLEC7A,12.33881059750811,0.018780665106009755,0.17710671792112628,0.7125073399424766,NA
CLECL1,67.3874709302506,0.5164614369225092,0.30201503220139947,0.00547611054631672,0.029287224198031352
CLHC1,199.27770992467714,0.07950026957397659,0.18753798650136416,0.27855773339639667,0.5035639064193603
CLIC1,10968.544130660664,-0.08646639792756954,0.06348961730941204,0.14213516863215633,0.3253269768838652
CLIC2,56.018359946741484,0.1604819839077174,0.25001871401053694,0.0771415352448804,0.2139812288178735
CLIC3,12.153957913070013,0.05167352004153332,0.1838039195980289,0.3624554745753019,NA
CLIC4,6140.877858422479,0.06214012239186432,0.06909002157870434,0.356890478881948,0.5855217532182201
CLINT1,4479.404059524939,-0.20343243115780937,0.05673202255430174,1.5724704317813696e-4,0.0015401577060459408
CLIP1,1052.2772408665805,0.1311542735456496,0.09707954922464945,0.1135974698848809,0.2801906387363999
CLIP2,1019.9544720571646,0.2798906648820992,0.12047552059744222,0.005471090228145696,0.029272911212118016
CLIP3,77.69616766249952,0.0526660235609861,0.1748628130421302,0.468689476804069,0.6833618431207489
CLK1,1954.0561697427659,0.20439427912215258,0.09823411492454329,0.015857680475194837,0.06625316620081403
CLK2,1892.7352588037468,-0.06788836895048397,0.047501741503313655,0.14381388132178918,0.3278473439113734
CLK3,1792.7511941433886,-0.03370306780033769,0.08664334972936741,0.6579258433627766,0.8204134457684648
CLK4,817.661980135094,0.2914484143113745,0.08831991305640688,2.5925103848052465e-4,0.00237007830786588
CLMN,234.54362527634328,0.018365333363660023,0.15080045137213494,0.8336564900789043,0.9191049923285386
CLN3,932.2897376065586,0.7715308966453426,0.128946924466768,1.6972015043915927e-10,6.501427112528284e-9
CLN5,736.7758827562932,0.06003191610026658,0.07762895266698362,0.39374233144796766,0.6192101636450127
CLN6,2851.4100226839064,-0.2045098137351632,0.0639900753761952,6.285195736239334e-4,0.005005709461362041
CLN8,963.896482070433,0.14388663602069812,0.11687848464249881,0.12432119802730746,0.29713361166794555
CLNS1A,6294.604922347398,0.0534923456080839,0.05984868478242406,0.3301998825147139,0.5574740498457191
CLOCK,861.104670710927,0.07387620783838934,0.1450141104160761,0.43976677916532975,0.6597090036099416
CLP1,540.1771785202914,-0.025009953604901304,0.09072671973634916,0.7501214503473486,0.8762878084132543
CLPB,1548.3860289577062,-0.042728264131646154,0.11776011290521919,0.624664759546345,0.7994075741623969
CLPP,1872.9871891218663,-0.18344422093360815,0.07760351019685487,0.009078094464815674,0.04290710073199005
CLPTM1,3571.990218836125,-0.07074007323915672,0.0632404812755969,0.23823158343736978,0.4569075438482115
CLPTM1L,3992.1320814382407,-0.20750942634363603,0.06981877475360929,0.0013671118444837944,0.009474191295179592
CLPX,2308.426359217073,-0.19892210926489,0.04994439971862124,3.299510955643747e-5,4.026147734051634e-4
CLSPN,2808.0641712848487,-0.12711262777047944,0.05512642674177899,0.015318700689026276,0.0643090466475954
CLSTN1,3129.2388953588966,0.41023860147873953,0.04223036459589271,4.4270839791454615e-23,7.179925289814094e-21
CLSTN2,7.998219867015008,0.002931563488406604,0.17728926803422682,0.952445730224102,NA
CLTA,4210.599532553539,-0.014255608419427334,0.06311610126018967,0.7682779192616458,0.8869607706147206
CLTB,1279.0839707348869,-0.05358987664512037,0.071346290831946,0.4121227274646893,0.6363240134247082
CLTC,5844.174536481428,0.006107104664567538,0.12542564629281763,0.9427317929500422,0.9733936728212335
CLTCL1,1987.1190073271198,-0.11679751067902051,0.09748146338814903,0.158951925174154,0.3509175554054038
CLU,272.75746041291416,0.2755268101023664,0.1894891695634948,0.028986601858849326,0.10407840253401679
CLUAP1,362.8513414716865,-0.08324679648737357,0.14139257906660854,0.38616490402010256,0.6130059426909309
CLUH,4560.336091918184,-0.3503395595451902,0.0810656548293301,3.123538289011523e-6,5.092264510858472e-5
CLYBL,165.58886510054683,0.023010743148114774,0.11585934376272952,0.8046719077002757,0.9060267589361685
CMAHP,207.04813536798292,0.5167177688574006,0.16171127779034164,1.3876649359256287e-4,0.0013834027828056414
CMAS,1193.1854376345016,-0.03247216809531958,0.08111569932995011,0.6557884055709782,0.8187664517206518
CMBL,30.367266310619105,0.0011297307146837534,0.15595178486399117,0.9896901539276078,0.9950941581879194
CMC1,963.7934813669963,0.02860989700515532,0.0974943008699901,0.7288620455969672,0.8631606662318565
CMC4,172.23694746855236,0.13145312686718563,0.15887391141824636,0.2014283731616233,0.408549216183588
CMIP,1552.4574883198143,-0.11937147426004253,0.12089955585272384,0.2021060044909051,0.40952903523146333
CMKLR1,21.648492466668795,2.367665107700745,0.6717614919483929,1.9234309269362736e-5,2.481384856981424e-4
CMPK1,8298.352905649544,-0.12492305006514343,0.04884907182701742,0.00769649909546115,0.0377159096727059
CMPK2,407.8089076751446,0.17945118318437397,0.11665873670759405,0.057029547915895124,0.1720253609598305
CMSS1,1419.3562234702529,-0.14423282768189555,0.08974773897267666,0.06598024840955176,0.19064353126758038
CMTM1,52.69869082467371,0.1155567612469201,0.19543613238453683,0.19979730431341752,0.4072355738529524
CMTM3,2188.4142829693587,0.24420653044636179,0.086508521814738365,0.0016848259317639358,0.0112333722562029
CMTM4,674.5022981328984,0.38414753765587933,0.11992926894230531,2.14473230231376e-4,0.002019865534788404
CMTM6,4995.158715917489,0.1615797514127756,0.050773585396845865,9.035163671440632e-4,0.0067402105094952584
CMTM7,280.25525696519077,-0.12453608877164168,0.11958339260425278,0.18358052333564948,0.38490055130639844
CMTR1,1221.6312330297144,0.17891162014187365,0.0736805263766649,0.00787269662037762,0.0384340247831414
CMTR2,1408.1563105964076,-0.10046681644930906,0.10138461630432832,0.23730559806845902,0.45598447750546506
CMYA5,13.480923421926018,0.1109618165005683,0.21618437463066514,0.10928837875700997,NA
CNBD2,50.27303920478434,0.014612340289934017,0.15432424979898132,0.864771637669663,0.9371298765344735
CNBP,13944.20681671003,-0.08797143797172638,0.046835422711416545,0.04920424405684322,0.15392349693934324
CNDP1,9.793993216740976,-0.005408995583516147,0.18128205132760264,0.8456137091482893,NA
CNDP2,2805.349917256849,0.05658478937130795,0.07006059894277958,0.37074575675915367,0.5989016762907353
CNEP1R1,498.49636873715866,0.21075833511221384,0.1657260719394317,0.0626210192103872,0.18319728769674362
CNGA4,14.433131003816298,0.10689399089693913,0.21553578590641043,0.09936480530648435,NA
CNIH1,2578.835536189089,0.020986005571423612,0.06568564774700995,0.7307988381915067,0.8646233407085256
CNIH2,17.36191187302482,0.06898699999602217,0.1892333967737253,0.26493526161150405,0.4881250438188938
CNIH3,34.38669363108216,-0.008007413687371867,0.16146876424549347,0.9125091087638362,0.9581474710390304
CNIH4,722.3494188004369,-0.051651444538558876,0.07763427584267514,0.46177392742604045,0.6788842005256931
CNKSR1,13.833971923315328,-0.028099293903907616,0.17873484573745355,0.5745858703610338,NA
CNKSR2,59.65443228176455,-0.09738642138225687,0.21018585490406705,0.10704171104639802,0.26867804749838314
CNKSR3,126.06183431164709,0.026251614814522112,0.17092335238236187,0.6972668604374215,0.8452516582923185
CNN2,8040.107945641331,0.28088276878983703,0.0462429587809438,3.8261551583530497e-10,1.3651721605003681e-8
CNNM2,333.504064474372,0.06530947122426026,0.16115086764309502,0.4646605352151898,0.6809642134430233
CNNM3,1031.0453736008012,-0.1273964540320354,0.11347941494137488,0.162085356888223,0.35508755880073095
CNNM4,408.9503020881866,-0.1298355251044382,0.10820399653322696,0.14328387810318582,0.3269375241645504
CNOT1,13035.356114880487,0.06792394819118261,0.06139469561436183,0.2453565777997116,0.4645259162466341
CNOT11,2503.1035942732387,-0.013422660778202639,0.06377176368895518,0.8207169007063083,0.9128954152073862
CNOT2,2669.3131007311167,0.0552224362004973,0.09909931971430953,0.494434776946693,0.7055766763238833
CNOT3,1769.322874069893,0.030991499005067938,0.07376852001850025,0.6476080789882113,0.8135985027730076
CNOT4,471.43811342315956,0.07549054034704997,0.1127769957517292,0.403438292627859,0.6281183640863612
CNOT6,2854.067578829591,-0.24496303588864252,0.10614390644776982,0.006950058708290822,0.03491244294011898
CNOT6L,991.2940968419479,-0.10043984096706156,0.16146849031820207,0.3051669278720788,0.5321777119489624
CNOT7,4856.106155702639,-0.05973951484644996,0.05142534589976096,0.24416783565709688,0.4639634710416655
CNOT8,3830.993146763455,0.14761035369748177,0.04896063843978971,0.0017074821968058671,0.011345162386832846
CNOT9,3422.753268051174,-0.25188896185768406,0.0767749143057484,3.2540201383898207e-4,0.002888145237257433
CNP,2377.6920861175636,-0.06336381684098386,0.04631321419877459,0.1552808332142934,0.34553336655140987
CNPPD1,2300.724444488449,-0.08953674405635274,0.062457393972763085,0.1258229581578033,0.29923387954192493
CNPY2,1581.6528288558645,0.09592423558319539,0.0630836653866853,0.10370699778992551,0.2632837951617381
CNPY3,2872.4434678486527,0.10028522854030275,0.0661335294335967,0.10398078504951619,0.263710813098773
CNPY4,234.833755360539,-0.006804118537855364,0.10318876289855433,0.9385443886260505,0.9719331889179963
CNR2,60.38451120616709,0.44091819343948496,0.23840617098921751,0.005800859222172663,0.030424666092604878
CNST,537.3616070164453,-0.014031928510137638,0.11152565468990078,0.8711380919293025,0.9395030665803712
CNTF,104.88886669628567,-0.2678691775222118,0.20519928369860377,0.03547008489327801,0.12102470495826662
CNTLN,712.6474724961388,0.023244031730436633,0.09792148169178559,0.7796295656168689,0.8932824094598238
CNTN4,149.47825767400107,1.5026260947198664,0.4229600598356922,1.613930732056741e-5,2.121554419149956e-4
CNTNAP1,46.32124467582365,0.042984431281027954,0.17259007361532297,0.5462172459053846,0.7444416143291508
CNTNAP3B,27.10606865610611,-0.12278681988244304,0.20773360837516078,0.15756509289700443,0.34900192977967215
CNTRL,4652.851297048958,0.21333359669016672,0.1044206353124634,0.016274976568384506,0.06756712346608566
CNTROB,1810.760940738175,-0.08069976505770908,0.10284639057628688,0.34014975747656817,0.5682662436611884
COA1,953.6584840231668,-0.11587123526458518,0.0916920282073553,0.1482180572826758,0.3339251487183935
COA3,691.3008924601806,0.05271495016348584,0.07554156796031238,0.4459370286664598,0.6652711816370279
COA4,1654.3471696750255,-0.22510909436670928,0.06776099516942921,3.4448354036963535e-4,0.003014653435274006
COA5,646.0406200797993,0.2073011654199262,0.07965764105035235,0.004082581947638978,0.023100717427329203
COA6,860.1147167608411,-0.05241484228310576,0.08423681883025794,0.4848893994189312,0.6972134507707096
COA7,2351.3912442029778,-0.2388274651757687,0.07799723906720457,8.165736917827848e-4,0.006176482291328538
COASY,2104.093856632154,-0.09028838226535892,0.0812710812563851,0.2149065830406708,0.42599260460506305
COCH,16.53079226726831,0.020040920195571313,0.18163902726234227,0.570939393026539,NA
COG1,726.3895154939239,0.04692804142508054,0.0809144367965986,0.5189317575801394,0.7253049709990589
COG2,1505.017693267752,0.055140597975525014,0.05964498487484867,0.32963865138062803,0.5571864999210109
COG3,1269.7018879484594,-0.13420798818162816,0.13945368515267373,0.17784481284687745,0.377449105396162
COG4,1158.9580502383192,0.06896631291183132,0.12655600665069638,0.46468329251920315,0.6809642134430233
COG5,693.9509446500248,-0.321473186654943,0.18304097332132044,0.01275837555163876,0.055825716148866444
COG6,784.7328998172385,-0.007831235044554451,0.15199974592412763,0.9463075480814113,0.9752653653208044
COG7,699.2933723184345,0.05842001907182018,0.10471671682764919,0.49744456006935556,0.7080916067646315
COG8,1775.7014286801377,-0.1466672980125518,0.05265392380853086,0.0034918625647496165,0.02044368481415528
COIL,1253.9743809039085,-0.15197158136456557,0.06435222703395298,0.011380636541868565,0.05112280184707002
COL11A2,39.453158587471734,-0.010828381125606768,0.16316228942140454,0.8820474223286693,0.9435255174753944
COL15A1,7.529676273644291,-0.013756571298668257,0.17801253794547198,0.7567922892924468,NA
COL18A1,31.66945290471167,-0.013947282722321246,0.18033908972533905,0.7003112830278965,0.8466105810699294
COL1A1,6.898417152264201,0.015823621216808473,0.18087504163904708,0.661545132259636,NA
COL23A1,308.13547799478397,-0.02203290020832164,0.15442228292893526,0.8011048022991537,0.9037214788718908
COL24A1,628.2942647098172,1.001040319402902,0.10599333768620446,2.279896494824709e-22,3.430282822574815e-20
COL26A1,25.01701617918676,-0.019996323343725485,0.17459559543220898,0.7291244538331567,0.8633895485936337
COL27A1,17.345779062015318,0.004017073654895864,0.17687475409882963,0.9352639025124514,0.9702255868562464
COL4A3BP,966.5357826368844,0.25821253669480176,0.14592824112725034,0.020283183080735092,0.07975327150888534
COL5A1,41.42154005988015,0.20007664243510254,0.24833072450209656,0.07590590225411685,0.21135181880700363
COL5A2,15.660306773602619,-0.01458191528075042,0.1732682650713382,0.8035035556588647,NA
COL6A1,448.1432063041691,0.09682605663186233,0.14034861771283458,0.3226556280711402,0.5502285242868221
COL6A2,17.837180637592045,0.02274616730670253,0.17204756362146292,0.7230221813055415,0.8614585807870683
COL6A3,105.53954292031875,0.04149097770384304,0.12806981832207415,0.6536392372776396,0.8177366054020401
COL7A1,146.71098225069932,-0.016794149696806336,0.1577702183670016,0.8368124145100326,0.9212517167851509
COL8A1,31.21829271181722,-0.060839355072992624,0.17117831723864171,0.44934538476060676,0.6684246771757543
COL8A2,50.13651543906247,-0.08640796030085242,0.16976995610560885,0.34205775662978977,0.5699379326068731
COL9A2,2507.9738634985674,0.11663724157311676,0.09652879851916987,0.15902005493587285,0.3509175554054038
COL9A3,156.19000006590073,0.002182952463699997,0.12141310490049427,0.9835906086458153,0.9928930176031802
COLEC12,49.6640796189223,-0.021829239771788325,0.15573790893307432,0.7923024892915203,0.8988087706584669
COLGALT1,12978.637373006564,-0.043361458113438084,0.04867238052953806,0.339111717494925,0.5669043826206945
COLGALT2,568.0776118202497,0.11204779460751069,0.08137823932441375,0.12313728919548725,0.29526468269455547
COLQ,22.396590107175257,-0.03971708904095171,0.18521112419427455,0.3099270734530565,0.5366568626291971
COMMD1,462.0802671972039,0.1808702710053206,0.10811436420408226,0.04370988931241679,0.14152167428920426
COMMD10,618.3559188374488,0.18341701954883352,0.07746167929961838,0.008589388256949241,0.040971841311223126
COMMD2,1109.548812830798,-0.13184234876048515,0.08257588164228756,0.07407918929003662,0.20779445549280712
COMMD3,1701.886254834905,0.02215913382370273,0.06710042573357422,0.7245165477529615,0.8615882458409452
COMMD3-BMI1,39.13025031299544,-0.008496021810450729,0.1813891427804432,0.7661389849616647,0.8857196486022282
COMMD4,1765.876694157732,0.13067233438586232,0.07272890833648998,0.04997698586273252,0.15587227758586505
COMMD5,892.954395862491,-0.06742782213933371,0.0824051555021593,0.3633250403868431,0.591783370855732
COMMD6,1668.803393562624,0.23665937047662386,0.09866991836627001,0.005825239808002991,0.030509067246342555
COMMD7,1306.2109515335408,-0.03552308017930433,0.0701723456104272,0.5836445133932169,0.7727327241323475
COMMD8,1315.134570585068,0.11372654886236262,0.07776270088837293,0.10539412284728257,0.2661601225716612
COMMD9,1193.0487694700648,0.09732189454009943,0.07776558109137847,0.16430549367681538,0.35856404843411194
COMT,3135.688323773743,-0.2935864518093318,0.1543035492343591,0.012871471841653952,0.05614574051225244
COMTD1,228.2635460399974,-0.09046491169867579,0.11821318619584506,0.32572240182207685,0.5531932860599935
COPA,1506.3975732698943,0.10129041540138625,0.13652675030150951,0.28933051299675244,0.5144019712846589
COPB1,4984.956739555692,0.0064615638603344175,0.061134112732691544,0.8811055068404289,0.9435255174753944
COPB2,4691.071905567367,-0.045963474408059174,0.06723495476626148,0.4490277087283119,0.6680316924707123
COPE,6402.495303246278,-0.03129453241343784,0.07116765457350381,0.6378586510603184,0.8069759825939602
COPG1,5097.816794770073,0.057566925552648536,0.06130996775580861,0.31398712788427263,0.5403901947379819
COPG2,2320.793742213156,-0.021854819165771512,0.053013388734093045,0.6660339595625572,0.8259405577555465
COPRS,694.1511275576426,-0.10427326823720702,0.09191944221174563,0.19088692727696957,0.3949951860538187
COPS2,3616.64404990203,-0.10481546818283455,0.06397224888002201,0.07911052296628784,0.21818290874624616
COPS3,4098.32599606054,0.03280087077139837,0.09326891877691636,0.6881740421166669,0.8394956958047217
COPS4,1635.4134533095619,0.027227615497975498,0.06626411017359979,0.6707659186326278,0.8280865599702774
COPS5,3662.3771805540423,0.02831772593500602,0.04295904597354823,0.5033988568995402,0.7127852625284614
COPS6,1862.6003912363474,0.11367082855943665,0.09996322799058426,0.17789853045812443,0.377449105396162
COPS7A,1206.2176605837583,-0.07377770737447675,0.0976703721439218,0.3944859530707535,0.6198994063102516
COPS7B,1518.958036394027,-0.16517158258953882,0.06283819025085703,0.0049452543352116905,0.026996167949400757
COPS8,1319.508304229576,0.02471882396440336,0.0811500469142422,0.739283491499708,0.8689921161378344
COPS9,820.1791411280709,0.03425256671070941,0.09499463087894333,0.6730964512049511,0.8294711550555021
COPZ1,3627.728653037503,-0.0027884926494945324,0.05462708949582944,0.9294347320285397,0.9666678548823522
COPZ2,226.31456863556772,0.008689189712238737,0.12173705425092318,0.9255085057294324,0.9647537745867407
COQ10A,282.8382503102865,0.0713496333389569,0.0967090049375403,0.3874777861012448,0.6141307410640955
COQ10B,711.0297658561068,-0.1742423137498564,0.08453137000160575,0.021657787279675444,0.08404675187961061
COQ2,242.95878381784817,0.0020782711299440304,0.17302308423603474,0.9730068437393724,0.9879591401428802
COQ3,414.10141692574905,-0.24112399068229048,0.09521973444897341,0.0039604788614704895,0.022563166068450487
COQ4,1113.2855474846858,-0.08014758986669732,0.06314995143486875,0.17872868945738277,0.3785935465004686
COQ5,963.2243248343017,-0.03996746493721525,0.07625192304969662,0.5632793766973256,0.7574350163337835
COQ6,629.9940193825523,0.002527385622953728,0.08198543085883689,0.9716960492433402,0.9873507130147137
COQ7,519.8812784814276,-0.13150013652325634,0.1258352489982485,0.17108403124530702,0.3686794447267289
COQ8A,2891.0073183480395,-0.07970229137507207,0.07199331156402057,0.2416815782036404,0.4605003888628412
COQ8B,296.90944421067906,-0.037133581346707877,0.17793885350989397,0.527341834021917,0.7309851063675991
COQ9,1071.1195398230032,-0.01940589596505937,0.09682779828762406,0.8138347493821809,0.9091303649954983
CORO1A,16563.276923420937,0.004249610289003277,0.08646882506963594,0.9579459310977859,0.9805597366843566
CORO1B,2954.8945223016717,-0.0770532676864581,0.12696161157091215,0.4496559217616063,0.668727301531373
CORO1C,5393.738783941601,0.21845260718167817,0.06951072546441506,7.182377965819309e-4,0.00557448949889071
CORO2A,96.65503223724963,0.1748942190182739,0.1653662098414207,0.10911228688722266,0.27219221706904445
CORO6,162.86709978524055,0.02822633005488699,0.16095197958173602,0.7278711235832676,0.8629478795278498
CORO7,2139.494926445366,0.10379464685882621,0.09171130185828552,0.18335575694922238,0.3847667102641386
CORO7-PAM16,65.2876225289427,-0.5516974666399759,0.4283944667794049,0.008172327668781865,0.03944989897006973
COTL1,7911.503201862138,0.2171235979170269,0.04896230263919027,4.200091402373789e-6,6.5975775387225e-5
COX10,780.5267552080165,-0.10201658185770052,0.08437922159836043,0.1693481394324708,0.366287118514439
COX11,941.6171495059214,0.05188831653245012,0.1385215363555868,0.5895259144090845,0.7770740573296019
COX14,405.84128499750454,0.08367609844746289,0.10324834335386701,0.3342621735918449,0.5619636542561873
COX15,1963.051737032965,-0.09872398133968383,0.11236567825907193,0.2814883566389247,0.5065051865459629
COX16,317.51006399268897,0.2539217162869407,0.17575314725804064,0.033816063248492796,0.11684975037276647
COX17,708.3007595477038,-0.1638046304214834,0.113510700977264,0.07529904649033557,0.21020217617696546
COX18,1012.3164233749067,-0.10715717227264462,0.07724462075981549,0.12736280974358807,0.3018612199806278
COX19,540.1349130679864,0.25342246374164673,0.23928488269059112,0.04820334430470914,0.1518575589498506
COX20,566.1889346378538,0.7519125190866822,0.11620337961460771,7.79257662160012e-12,3.7718487151372984e-10
COX4I1,9542.156545726073,0.051904846240047084,0.0673447415954061,0.40785250479055707,0.632076341380061
COX5A,5965.085901533103,-0.10128320424510763,0.06438128238678376,0.08474756870295778,0.22893214814873838
COX6A1,3935.9090044444456,-0.005757939359594151,0.0620618973283146,0.9184625297719193,0.9609858402554092
COX6B1,3240.933130920531,-0.14322621868749216,0.11199461528783623,0.10890323679802154,0.2718336240523072
COX6B2,37.51925971009702,0.016861486148267428,0.15460969498809068,0.8407034873104472,0.9231253978310794
COX6C,6022.281400587869,-0.0786252487830379,0.07916499133138008,0.26825447961244336,0.49206256483551597
COX7A2,3167.171130293301,-0.04659494025089203,0.07691995584878314,0.4993404106434109,0.7096751739740338
COX7A2L,2895.0354453965324,0.08286188121384386,0.06931833035417465,0.18999648981412554,0.3938705452853253
COX7B,3738.4486022795304,0.02080822846863314,0.07419288406620546,0.7698744846654851,0.8877370789014384
COX7C,4802.6765324410435,0.13265898653009336,0.0714294872344823,0.04352382675374543,0.14124884316548153
COX8A,4309.525383665491,-0.07720829180301139,0.0733645814874171,0.25096050952212695,0.47052915793561617
CPAMD8,28.04212253109517,1.376240412789046,0.46934617472321466,1.1646655152952814e-4,0.0011834290443456042
CPD,5991.737456640524,0.027731595695688116,0.10442358666263442,0.7573373767523033,0.8802707707448588
CPEB2,1933.9396117438487,-0.6691611384002025,0.10577214403868894,1.9674605846593053e-11,8.902046297545436e-10
CPEB3,160.5497685180131,0.014699442330095468,0.12353570128186434,0.8733964741926453,0.9402534975890958
CPEB4,611.6817506719497,-0.1474213523241039,0.17876681532527905,0.15889494731777637,0.3509175554054038
CPED1,6.456351234503501,0.03877069196381311,0.1857463187829007,0.2939135888746842,NA
CPLX1,9.791064475407909,-0.004182241004890215,0.17607313603027597,0.9328117870400149,NA
CPM,3096.967923512494,0.35723335944777357,0.12387535786792192,7.031290862033672e-4,0.005477651920466406
CPNE1,1022.4477773738921,0.06483978820173744,0.12818638379226557,0.4788550122201005,0.6922239054303178
CPNE2,1308.5928487620108,0.32459465475469707,0.08358857836407906,2.3554440069904235e-5,2.968192205781676e-4
CPNE3,2407.37481678947,0.2071436781105609,0.19023088296646226,0.07534152310763112,0.21020217617696546
CPNE5,50.54061533678168,0.007637801660542136,0.15835718775102645,0.9254131483845938,0.9647349024982725
CPNE7,577.7040593788721,-0.7982277130755037,0.13231308661740868,1.1047885848149245e-10,4.4362057386394785e-9
CPNE8,626.2601975269794,-0.08517204781389345,0.14458641985549356,0.37660473133661954,0.6041305888686861
CPO,7.932217593973287,-0.014558688617616718,0.1767186807848541,0.7688625552989006,NA
CPOX,109.79238418187629,0.03759262746649132,0.15733959043105858,0.6595028794541191,0.8212056993342347
CPPED1,13.674732665284516,0.011228582922602212,0.17415775681887127,0.8440450275119487,NA
CPQ,826.0465508201141,0.30152600458398504,0.09125299230702498,2.3912011946511532e-4,0.00221687605930242
CPS1,57.08027496913377,0.045363084778096995,0.18678603033179994,0.2783731204258591,0.5033772846623412
CPSF1P1,14.72016405452213,0.2018900330262188,0.3208032105153321,0.036639613975003274,NA
CPSF2,5333.109526485441,-0.21933519277475785,0.04782656142852755,1.896755436779269e-6,3.2536650953982844e-5
CPSF3,4022.601281863592,-0.05013025075593916,0.06518692489636674,0.41884794683130333,0.6413978594954224
CPSF3L,2127.8644632042847,-0.08360377049614917,0.10860075429679163,0.33821132647260843,0.5661639470495891
CPSF4,1403.4599373753704,-0.038075074496010504,0.07697850870583686,0.5876192960431307,0.7757071637406571
CPSF6,6325.191629410472,0.06037161478323223,0.10322048933679843,0.4673219574642689,0.6820994036912118
CPSF7,3365.728535391274,-0.1595520895500059,0.07409246790615732,0.01799044339739352,0.07310922783815499
CPT1A,5506.947058897437,-0.1959722633023877,0.07317920240689053,0.0035098181026556935,0.020529559000451662
CPT1B,890.5789805555876,-0.02848571622717906,0.08833526844763916,0.7094223068409816,0.8524262260973904
CPT1C,49.174783851253636,0.08042316121451835,0.18053850737903385,0.32262542371886593,0.5502285242868221
CPT2,1608.8318945697392,0.07468942999681186,0.05266959969887017,0.13762438065625837,0.317798310953283
CPTP,298.10892654702246,-0.06265000136033047,0.11533942743366993,0.4883639354652443,0.7002742939591194
CPVL,5.781970653349305,-0.013285935570912332,0.18003714959158804,0.7305300135205185,NA
CRABP2,42.11454768312904,-0.019688133294033405,0.16808412623586588,0.7710434424035735,0.8881801624343278
CRACR2A,956.8933840119465,-0.22146734694744932,0.10457896537547591,0.01262418059009609,0.055432759215583674
CRACR2B,24.158239575234962,0.23051879047583795,0.4109102539772786,0.017343548415621263,0.07101187954566503
CRADD,290.7980082568271,-0.018960298364260973,0.10219773610526703,0.8235114393077188,0.9138093881353111
CRAMP1,1313.5022318017436,-0.16915762847993338,0.11899510112335683,0.07406934887660245,0.20779445549280712
CRAT,505.3180262162081,-0.02299004665974257,0.09464089309505087,0.7771214805035427,0.8916476523822346
CRBN,883.7526247053771,0.28030752906598777,0.10091117150655618,0.0014799008283897506,0.010148820178435587
CRCP,1319.457682088954,-0.11334716981861111,0.0672936709736435,0.06905478667252138,0.19720013170968376
CREB1,2433.1568931793986,-0.0016398223957250918,0.09769292612707865,0.9723654903017236,0.9875488161099484
CREB3,370.8129133464106,0.12928473463731352,0.09818883079903844,0.12157863840997465,0.2930465231545577
CREB3L2,3403.3057532151715,0.03735410161380684,0.08177654220033366,0.5684641477644086,0.7616392600390564
